﻿RecipeId,Name,CookTime,Images,RecipeCategory,Keywords,RecipeIngredientParts,AggregatedRating,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
845,Ev yapımı mayonez,PT1H16M,character(0),Avrupa,"C (""çok düşük karbonhidratlar"", ""düşük protein"", ""ücretsiz ..."", ""<15 dakika"", ""kolay"")","C (""yumurta"", ""taze limon suyu"", ""zeytinyağı"", ""karabiber"", ""tuz"")",4,8,1589.8,176.8,25.1,169.2,989.9,1.5,0.1,0.6,5.1,"C (""Bir mutfak robotunda veya karıştırıcıda, yumurta ve limon suyunu 10 saniye karıştırın."", ""İşlemci çalışırken, yağı besleme tüpünden yavaşça dökün. Karışım kalınlaşmalıdır."", ""Biber ve tuz ekleyin.ve karıştırmak için bir veya iki kez nabız. "","" Hava geçirmez bir kabına aktarın ve kullanmadan önce en az 30 dakika soğutun. "","" En iyisi 24 saat içinde kullanılırsa. "","" Bu tarif 1 1/4 bardak verir. "")"
846,Ev yapımı pop-tarts,PT1H34M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/6/pico8ztP0.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/84/6/picGbLao3.jpg"")",Kahvaltı,"C (""tatlı"", ""çok düşük karbonhidratlar"", ""düşük protein"", ""düşük kolesterol"", ""çocuk dostu"", ""<15 dakika"", ""fırın"", ""kolay"")",Karakter (0),4.5,4,0,0,0,0,0,0,0,0,0,"C (""Pasta hamurunu alın, her zamanki gibi yuvarlayın. Dikdörtgenler halinde kesin."", ""Yarı yarısına sıkışın, reçelin diğer yarısıyla yarım inç kadar bırakın.Bir çatalla. "","" Pasta hamuru bitene kadar pişirin. ""Bir sonraki turta yaptığınızda artık hamurla bir veya iki. "")"
851,Sıcak kakao karışımı,PT5M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/85/1/picLd7N8y.jpg""",İçecek,"C (""yüksek protein"", ""yüksek ..."", ""<15 dakika"", ""büyük gruplar için"", ""kolay"")","C (""kuru süt"", ""pudra şekeri"")",5,17,235.5,9.9,6.8,27.2,115.2,30.4,0.9,28.7,8.2,"C (""Bir karıştırma kabında kuru süt tozunu, pudra şekeri, kremayı ve kakaoyu birleştirin."", ""Hava geçirmez kapta saklayın."", ""Her porsiyon için, bir kupaya 1/3 bardak karışımı yerleştirin ve 3/ekleyin/3/4 su bardağı kaynar su. "","" Notlar: Mocha Mix: Yukarıdaki gibi hazırlayın, 1/2 su bardağı anında kahve kristallerini karışıma karıştırın. "")"
852,Sıcak meyve güveç,PT1H27M,character(0),Tatlı,"C (""ananas"", ""tropikal meyveler"", ""meyve"", ""düşük protein"", ""<15 dakika"", ""fırın"")","C (""Ananas parçaları"", ""Kraliçe Anne Kirazları"", ""Tereyağı"", ""Kahverengi Şeker"", ""Mısır nişastası"", ""köri tozu"")",1,15,2191,73.9,44.8,185.5,582.2,398.3,24.4,348.3,15.2,"C (""Bir kağıt havlu üzerinde her meyve parçasını süzün."", ""1 1/2 litre güveç kullanarak meyve katmanlarda meyve düzenleyin."", ""Krem tereyağı, şeker, mısır nişastası ve köri tozu."", ""Her katmanı ile örtünKremalı karışım. "") yaklaşık 1 saat."")"
854,Japon tavuk karaage (kızarmış tavuk),PT1H20M,character(0),Tavuk uyluk ve bacak,"C (""Tavuk"", ""Kümes hayvanları"", ""et"", ""Japon"", ""Asya"", ""Yüksek Protein"", ""Sağlıklı"", ""Yüksek ..."", ""<4 saat"")","C (""Tavuk bacak eti"", ""tuz"", ""Japon aşkına"", ""un"", ""köri tozu"", ""sarımsak tozu"", ""karabiber"", ""kırmızı biber"")",3.5,4,139.3,3.4,0.8,62.4,844,8.3,1.1,0.3,17,"C (""Tavuk eti ısırık büyüklüğünde bir parçaya kesin."", ""Bir çay kaşığı tuz ve bir çorba kaşığı Japon uğruna etlere serpin, yoğurun ve yaklaşık 30 dakika bırakın."", ""Kağıt havlularla uğruna sop yukarıVe etleri, tüm baharatları ve unları plastik bir torbaya koyun. "","" Tüm baharatlar ve un tüm etleri kaplayana kadar plastik torbayı yoğurun. "","" Bir tavayı derin kızartma için bitkisel yağla doldurun ve orta alevle ısıtınTava yeterince ısıtıldığında, etleri tavaya koyun. ""sadece et karakterinin yüzeyini yapacak). "",
""Notlar: Yağın içine ahşap bir pirzola çubuk koyar koymaz kabarcıklar görürseniz, bu çok sıcaktır. 2 saniye sonra görürseniz, bu sadece doğru sıcaklıktır. Eti derin kızarttıktan sonra 7 ~ 8 dakika yaklaşık 7 ~ 8 dakika, Alevi daha güçlü hale getirin. "","" Tavuk güzel kahverengi kızartıldığında, onları tavadan kağıt havlulara götürün. "","" Ayrıca tavuk üzerine limon suyu serpirseniz, daha iyi tadı. "")"
858,Köfteler,PT1H34M,character(0),Kümes hayvanları,"C (""et"", ""Yunan"", ""Avrupa"", ""<15 dakika"")","C (""zeytinyağı"", ""soğan"", ""hindi"", ""yumurta"", ""kurutulmuş nane pulları"", ""sarımsak"", ""kekik"", ""tuz"", ""karabiber"", ""çok amaçlı un"")",4,7,559.7,34.7,6.4,130.1,733.3,31.3,1.5,1.1,29.1,"C (""Ouzo'yu küçük bir kaseye dökün."", ""Ekmeği küçük parçalar halinde yırtın ve 5 dakika boyunca ıslatın."", ""Bir tavada, orta ateşte, soğanı 3 yemek kaşığı yağda yarı saydam olana kadar yaklaşık 5 dakika sote edin."", ""Tavadan oluklu bir kaşıkla çıkarın ve büyük bir karıştırma kabına yerleştirin."", ""Ekmeği kuru sıkın, uzoyu atın ve soğanlarla birleştirin."", ""Türkiye, yumurta, nane, sarımsak, kekik, tuz ve karabiber ekleyinve birleştirmek için iyi karıştırın.
""Büyük bir tavaya kalan 4 yemek kaşığı zeytinyağı ekleyin, orta yüksek ateşte ve kızartana kadar köfte sote edin, yaklaşık 8 - 10 dakika."")"
860,Kentucky Bisküvi,PT23M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/0/picfmTgeZ.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/0/yoFNFO4SQdGgyHNa9yK7_16033934616215880528184117648885.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/0/Bk9x027FTmuAOPmohV8K_20180203_102354.jpg"", ""https://img.sndimg.com/food/image/upload/v1/img/feed/860/8JvfMo4LQySLrKxbL1W9_20180203_102354.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/0/picVvaZRG.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/86/0/pic0QfpFi.jpg"")",Ekmek,"C (""Yüksek ..."", ""<30 dakika"", ""Fırın"")","C (""un"", ""tuz"", ""şeker"", ""kabartma tozu"", ""süt"", ""sebze kısaltması"")",5,88,160.7,8.4,2.6,2.5,517.9,18.5,0.6,1.4,2.8,"C (""Fırını 425'e önceden ısıtın. Kabah unu, tuz, şeker ve kabartma tozu karıştırma."", ""Un karışımında bir yuva yapın ve süt ekleyin.İyice karıştırılana kadar sütte sebze kısalması ve un. "","" Süt - gerekirse - oluşmak ve karıştırın./2 \ ""Kalınlık."", ""Bisküvi içine kesin."", ""Fırın tepsisine yerleştirin ve fırında 10-13 dakika kahverengi."")"
868,Mercimek,PT50M,character(0),Mercimek,"C (""tam"", ""<60 saniye)","C (""Fransız mercimek"", ""su"", ""Bulgar buğday"", ""Ceviz Parçaları"", ""Sızma Zeytin Yağı"", ""Limon Suyu"", ""Sarımsak aromalı kırmızı şarap sirkesi"", ""Sarımsak karanfil"", ""Tuz"", ""Karabiber"", ""kırmızı biber"", ""yeşil biber"", ""kırmızı soğan"", ""kereviz"", ""turp"", ""salatalık"", ""maydanoz"")",4.5,2,357.9,22.4,2.7,0,412.5,31.2,7,2.7,11.9,"C (""Mercimekleri bir elek içine yerleştirin ve iyice durulayın."", ""Mercimekleri 2 1/2 su bardağı su ile soslu tavaya aktarın ve kaynatın.Mercimek ihale ama duygusal değil.Tüm su yaklaşık 15 dakika emildi. "","" Bir çatalla kabartma Bulghur buğday. "",
""Mercimek bittiğinde, kalan sıvıyı dökün ve mercimeklerin soğumasını bekleyin."", ""Bir demir döküm tavasını yüksek ateşte ısıtın. Ceviz parçalarını ekleyin ve kahverengileşmeye başlayana kadar ahşap bir kaşıkla sürekli karıştırın.""""Isıyı kapatın ve bir kenara koyun. Küçük bir kapta zeytinyağı, limon suyu, sirke, sarımsak ve tuz ve karabiberi bir pansuman yapmak için bir çatalla karıştırın."", ""Mercimekleri büyük bir kaseye, tercihen camda yerleştirin."","" Ahşap bir kaşıkla, Bulghur buğdayındaki dikkatlice karıştırın, ardından doğranmış sebzeler ve kızarmış cevizler. "",
""Salatanın üzerine eşit bir şekilde giyin ve bir çatalla karıştırın."", ""Tatların karışmasına izin vermek için salatayı en az bir saat soğutun.""Sağlık Gıda Mağazaları. "","" Eğer kullanılamazlarsa, kahverengi mercimeklerin yerine geçin. "","" Bulghur buğdayı sağlık gıda mağazalarında ve etnik yiyeceklerde de bulunabilir. "","" Birkaç farklı derecelerde kaba olmada gelir. "","" Bunun için ""Tarif, ince çatlak çeşitlilik tercih edilir. "")"
875,3 Adım Cheesecake,PT20M,character(0),Cheesecake,"C (""tatlı"", ""<30 dakika"", ""<15 dakika"", ""fırın"")","C (""krem peynir"", ""şeker"", ""vanilya"", ""yumurta"", ""graham kraker kırıntı kabuğu"", ""ekşi krema"", ""çilek"")",1,5,3656.6,245.8,128.7,972.6,2759.8,317.5,12.2,224.2,62.2,"C (""Krem peynir, şeker ve vanilyayı iyice karıştırılana kadar elektrikli karıştırıcı ile orta hızda karıştırın."", ""Yumurta ekleyin; harmanlanıncaya kadar karıştırın.Neredeyse serin. """
876,Muz flambé,PT2M,character(0),Tatlı,"C (""meyve"", ""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""ücretsiz ..."", ""<15 dakika"", ""kolay"")","C (""muz"", ""tereyağı"", ""kahverengi şeker"", ""karanlık rom"", ""hafif rom"")",5,4,183.1,0.4,0.1,0,9.2,47.1,3.1,34.4,1.3,"C (""2 olgunlaşın, ancak yumuşak muz alın ve yarıya indirin, sonra uzunlamasına bölün. Birkaç yemek kaşığı tereyağını orta ateşte eritin. 2-3 yemek kaşığı kahverengi şeker ekleyin ve karıştırın."", ""Muz ekleyin."", ""Oldukça sıcak ve yumuşatmaya başlayın (yaklaşık 1 dakika.) ve 30 saniye pişirin. """")"
880,Hala kesiyorsun,PT51M,character(0),Tatlı,"C (""ananas"", ""tropikal meyveler"", ""meyve"", ""<15 dakika"")","C (""Ladyfingers"", ""jelatin"", ""ananas"", ""şeker"", ""tuz"", ""süt"", ""limon suyu"", ""beyaz rom"", ""ananas"", ""şeker"", ""ağır krem"")",5,1,3820.3,153.9,77,2026.9,1686.7,469.9,10.8,350.8,96.8,"C (""9 inç yaylı form tavasının çizgisini ve dibini bölünmüş ladyfingers ile."", ""Ananas suyunda jelatin yumuşatın. Yumurta sarısını çift kazanın üstünde çırpın."", ""Şeker ve tuz karıştırın. Sütle karıştırın, pişirinkaynar su, 5 dakika veya iyi kalınlaşana kadar karıştırın. "", Jelatin karışımı, limon suyu ve rom."", ""Ananas muhallebi katlayın ve krem'i yumurta aklarına çırpın."", ""Yay formuna dökün."",,
""Birkaç saat veya gece boyunca soğutun. Servis yapmak için, tava jantını çıkarın, fındık serpin ve kenarın etrafına borulu küçük çırpılmış krema ekleyin."")"
884,Manifold kızartma (Car-B-Que),PT46M,character(0),ET,"C (""çok düşük karbonhidratlar"", ""yüksek protein"", ""yüksek ..."", ""rosto"", ""<15 dakika"", ""fırın"", ""kolay"")",Karakter (0),4,1,2313.4,177.5,71.8,626,535.2,0,0,0,166.8,"C (""2 ila 3 kiloluk bir kızartma ile başlayın, daha iyi olur.""Ağır hizmet tipi alüminyum folyoda çift veya üçlü sargı, yanlarda kıvrılma, böylece kızartmayı döndürdüğünüzde sıvı sızmayacak. Egzoz manifolunun düz kısmına veya motor bloğunun sıcak kısmına karşı yerleştirin."", ""Beşten sürün.Altı saat. "","" Hedefin yarısına dönün. ""Tüm araçlarda, sadece uygun motor tasarımı olanlar. ""
)"
885,Akçaağaç pişmiş domuz eti ve fasulye,PT1H28M,character(0),Domuz eti,"C (""fasulye"", ""et"", ""<15 dakika"", ""fırın"")","C (""lacivert fasulye"", ""tuz domuz eti"", ""ketçap"", ""saf akçaağaç şurubu"", ""koyu kahverengi şeker"", ""dijon hardal"", ""Cayenne Pepper"", ""karanfil"", ""kaynar su"")",5,3,652.3,46.4,16.8,48.9,1247,50.3,8.9,26.4,10.1,"C (""Fırını 250 dereceye kadar önceden ısıtın."", ""Fasulyeleri büyük bir fasulye tenceresine veya alevli güveç içine yerleştirin. Tuz domuz eti 1/2 inç yağ takılı bırakarak tek parça halinde kesin; rezerv. Kalan tuz domuzunu kesin.Yaklaşık 1 1/2 x 3/4 x 3/8 inç. ""Tuz domuz eti şeritleri ve kabuklu tencereye kalan tüm malzemeler ve birleştirmek için iyice karıştırın, sıkıca örtün ve 3 saat pişirin.
""Rind'i çıkarın, iyileştirin ve 3-5 saat daha pişirmeye devam edin, fasulye hassas olana ve sıvı kalın bir soda indirgenene kadar. Son birkaç saat pişirme sırasında ara sıra kontrol edin ve gerekirse yanmayı önlemek için ek kaynar su ekleyin."")"
886,Akçaağaç Ceviz Fudge,PT1H8M,"""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/88/6/picaVCFQ1.jpg""",Şeker,"C (""tatlı"", ""meyve"", ""fındık"", ""<15 dakika"")","C (""Tereyağı"", ""Margarin"", ""Karanfil Buharlaştırılmış Süt"", ""Granüle Şeker"", ""Tuz"", ""Minyatür Marshmallow"", ""Cevizler"", ""Cevizler"")",4.5,8,82.8,3.7,1.8,3.6,27.1,12.2,0.1,11.3,0.8,"C (""Tereyağı, buharlaştırılmış süt, şeker ve tuzu orta, ağır hizmet tenceresinde birleştirin."", ""Tam bir kaynamaya, sürekli olarak, orta ateşte karıştırarak, kaynatın, 4-1/2 ila 5 dakika boyunca sürekli karıştırın."","" Marshmallow, Morsel, fındık ve akçaağaç aroması. ""kare güveç) sağlam olana kadar serin.
)"
893,Maryland beyaz patates turtası,PT1H5M,character(0),Tatlı,"C (""patates"", ""sebze"", ""fırın"", ""<4 saat"")","C (""Patates"", ""Tereyağı"", ""Şeker"", ""Kabartma Tozu"", ""Tuz"", ""Süt"", ""Lemonlar,"" Limon Suyu "","" Vanilya "","" Hutmeg "","" Yumurtalar "")",5,1,2992.7,191.7,114.3,1351.6,1755.6,288.9,9.6,206.2,41.6,"C (""Patates, tereyağı, şeker, kabartma tozu ve tuzu orta kapta birleştirin, iyice karıştırın."","" İyi karıştırma yumurtası ekleyin. ""Pasta kabuğuna dökün."
897,Meksikalı hamburger,PT25M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picujI1S8.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picoQtMog.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/piccyKwif.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picOljV5n.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picZIPkEa.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/piclymueA.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/pictacboW.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picAN3rjn.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/pic1SkTqj.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/pic3WJocF.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/pic9zN9ek.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picylZvJC.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/picl5Ofep.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/89/7/pic3aLnJi.jpg"")",Meksika,"C (""Breil/ızgara"", ""<30 dakika"", ""fırın"", ""kolay"")","C (""sığır eti"", ""yeşil biberler"", ""soğan"")",5,12,800.1,80.5,33.4,112.4,747,9.3,2.4,3.9,10.1,"C (""Kıyma, taco baharat karışımı, yeşil biberler, ince doğranmış soğan karıştırın."", ""Köfte ve ızgara şeklinde şekillendirin."", ""Salsa ile servis yapın."")"
898,Barbekü tavuğu,PT30M,character(0),Tavuk,"C (""Kümes hayvanları"", ""et"", ""ücretsiz ..."", ""<30 dakika"", ""Fırın"")","C (""tavuk parçaları"", ""soğan"", ""domates sosu"", ""yağsız sade yoğurt"", ""taze zencefil"", ""sarımsak"", ""clay biber"", ""karanfil"", ""kimyon tohumu"", ""kakule kapsülleri"",""Tuz"", ""Garam Masala"")",2,6,216.1,14,4,69.3,437.7,3.4,0.4,2,18.3,"C (""Cildi ve tüm görünür yağı tavuk parçalarından çıkarın."", ""Her bir tavuk parçasında 1 inç uzunluğunda ve 1/2 inç derinliğinde 2-3 yarık kesin."", ""Bir güveç tabağına yerleştirin ve setSoğanı 4-5 adet halinde kesin. """"Pürüzsüz bir macunla karıştırın.
""Bir kapak veya plastik sargı ile örtün ve buzdolabında 4-24 saat içinde marine edin."", ""Fırını 400 F'ye önceden ısıtın."", ""Tahkilerden tavuk parçalarını çıkarın, turşusu tasarrufu sağlayın. Bir piliç tavasına parçalar düzenleyin."", ""Fırının ortasında 30 dakika boyunca ortaya çıkın. ""tekrar ve güzel bir kırmızı renk elde etmek için 5 dakika kızartın. "","" Servis tabağına aktarın. "",,
""İstenirse, yemeden önce tavuğun üzerine limon takozlarıyla servis yapın veya limon suyu sıkın."")"
902,Mikrodalgalı sarımsak mantar ruloları,PT1H55M,character(0),Öğle yemeği/atıştırmalıklar,"C (""Sebze"", ""Mikrodalga"", ""<15 dakika"")","C (""tereyağı"", ""sarımsak"", ""düğme mantar"", ""limon suyu"", ""biber"", ""maydanoz"")",2,3,1188.6,57.5,30.8,121.9,1673.3,138.2,10.2,13.5,37.8,"C (""Tereyağı ve sarımsak bir kaseye yerleştirin."", ""Erimiş olmak için 20-45 saniyede yüksek 20-45 saniye boyunca pişirin. Tatmak için mantar, limon suyu ve karabiber ekleyin.Bir kez karıştırın.Her rulo içine ve kapakları değiştirin. "","" Emici kağıt ile kaplı bir plaka üzerinde düzenleyin ve ısıtmak için 30-60 saniyede ısı. ""
)"
903,Minestrone,PT1H30M,"c(""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/PkPzYfo5SeatSbQp4UyZ_minestrone-187.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/IZiGHZZBQKyr07Vrcq61_minestrone-202.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/1PObea2KSNKlSFUgoz5q_minestrone-221.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/picQtEvPy.jpg"",
""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/picoLiji3.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/90/3/piciFS6ZQ.jpg"")",Fasulye,"C (""düşük protein"", ""düşük kolesterol"", ""sağlıklı"", ""<4 saat"")","C (""zeytinyağı"", ""sarımsak"", ""soğan"", ""lahana başı"", ""kabak"", ""havuç"", ""kereviz"", ""bütün domates"", ""garbbanzo fasulyesi"", ""böbrek fasulyesi"", ""ıspanak"","" tavuk suyu "","" domates suyu "","" kuru beyaz şarap "","" kurutulmuş fesleğen yaprakları "","" kekik "","" biber "","" makarna "","" parmesan peyniri "")",5,30,225.8,2.9,0.5,0,794.2,38.5,7.4,10.1,10.3,"C (""Hollanda fırında orta ateşte ısı yağı. Sarımsak ve soğanı yağda yaklaşık 2 dakika pişirin, soğan hassas olana kadar ara sıra karıştırarak."", ""Peynir hariç kalan malzemeleri karıştırın, domatesleri parçalayın."", ""Kaynatmaya ısıtın.Isıyı azaltın ve 1/2 saat. ""Makarna ekleyin."""
908,Sourdough ekmek kaselerinde karışık soğan çorbası,PT2H36M,character(0),Hafta Gecesi,"C (""Fırın"", ""<4 saat"")","C (""tereyağı"", ""pırasa"", ""kırmızı soğan"", ""Sholtot"", ""çok amaçlı un"", ""sarımsak"", ""kuru şeri"", ""düşük sodyum tavuk suyu"", ""taze kekik"", ""taze biberiye"""")",4,8,808.9,28,15.6,83.9,730.8,59.1,4.1,20.4,15.1,"C (""Fırını 350'ye önceden ısıtın"", ""Ekmek somunlarının üstünden 1/2 inç ila 3/4 inç kesin."", ""1/2 inç kalınlığında kabuk bırakarak ekmeği dışarı atın."", ""Ekmek kaselerinin cömertçe fırçalayıneritilmiş tereyağı ile.Med.
""Un ekleyin ve 1 dakika karıştırın. Sherry ile yavaş yavaş karıştırın."", ""Çok kalın olana kadar kaynatın, kahverengi bitleri kazıyın, yaklaşık 5 dakika."" Stokta yavaş yavaş karıştırın; kekik ve biberiye ekleyin ve kaynatın."","" Med.Ekmek kapağı ekmek kasesine. "")"
911,Sahte elma turtası,PT1H41M,character(0),Kek,"C (""tatlı"", ""elma"", ""meyve"", ""düşük protein"", ""<15 dakika"", ""fırın"")","C (""Granüle Şeker"", ""Su"", ""Tartar Kremi"", ""Tereyağı"", ""Tarçın"")",2,7,325.6,11.1,3.9,7.6,237.7,55.5,1.2,37.6,2.2,"C (""Fırını 350 dereceye kadar önceden ısıtın."", ""Bir tencerede şeker, suyu, kremayı tartar ve tereyağı birleştirin.Yaklaşık 4 dakika kaynatın, sürekli karıştırın.8. "","" Dorothy Nuckols, Indiana "")"
912,Ritz Mock Apple Pie II,PT50M,character(0),Kek,"C (""tatlı"", ""elma"", ""meyve"", ""<60 dakika"", ""fırın"")","C (""Su"", ""Tartar Kremi"", ""Limon,"", ""Şeker"", ""Limon Suyu"", ""Tereyağı"", ""Margarin"", ""Tarçın"")",4.5,2,510.8,14.6,3.6,0,334.1,93.9,1.6,68.3,3.3,"C (""Hamurbağın alt kabuğunu açın ve 9 inç turta tabağına sığdırın. Ritz krakerleri kaba bir şekilde hamur işi tabaka parçalayın. Tencerede su, şekeri ve kremayı birleştir, 15 dakika boyunca hafifçe kaynatın."", ""Limon ekleyin.meyve suyu ve kabuk.Kabuk, kabuk gevrek ve altın olana kadar sıcak bir fırında (425 f) pişirin. ""
""Sıcak servis."", ""6 ila 8 dilimle kesin."", ""- bir ritz kraker kutusunda gizlenerek bulundu."")"
